871  0.33938  1.0735  4.5062  18.048  48.522  86.933  3.3967  14.269  57.235  154.24  277.48  60.023  241.42  653.36  1184.5  976.36  2665.5  4908  7377.4  13920  27433  
872  0.3387  1.0713  4.4971  18.012  48.426  86.764  3.3898  14.24  57.12  153.93  276.95  59.903  240.93  652.07  1182.2  974.43  2660.3  4898.6  7363.2  13893  27383  
873  0.33801  1.0691  4.4881  17.976  48.33  86.596  3.383  14.212  57.006  153.63  276.41  59.782  240.45  650.79  1180  972.5  2655.1  4889.3  7349  13867  27333  
874  0.33733  1.067  4.479  17.94  48.234  86.429  3.3762  14.183  56.892  153.32  275.88  59.663  239.97  649.51  1177.7  970.57  2649.9  4880  7334.8  13841  27283  
875  0.33664  1.0648  4.47  17.904  48.139  86.262  3.3694  14.155  56.778  153.02  275.35  59.543  239.5  648.23  1175.4  968.66  2644.7  4870.7  7320.7  13816  27234  
876  0.33596  1.0627  4.461  17.868  48.044  86.095  3.3626  14.126  56.665  152.72  274.82  59.424  239.02  646.96  1173.2  966.75  2639.6  4861.5  7306.6  13790  27185  
877  0.33529  1.0605  4.4521  17.833  47.949  85.93  3.3558  14.098  56.552  152.42  274.29  59.305  238.55  645.69  1170.9  964.84  2634.5  4852.3  7292.6  13764  27135  
878  0.33461  1.0584  4.4432  17.797  47.855  85.765  3.3491  14.07  56.44  152.12  273.76  59.187  238.07  644.43  1168.7  962.95  2629.3  4843.1  7278.7  13738  27087  
879  0.33394  1.0563  4.4343  17.762  47.761  85.6  3.3424  14.042  56.328  151.82  273.24  59.069  237.6  643.17  1166.5  961.06  2624.3  4834  7264.8  13713  27038  
880  0.33327  1.0542  4.4254  17.726  47.667  85.436  3.3357  14.014  56.216  151.52  272.72  58.952  237.13  641.91  1164.3  959.17  2619.2  4824.8  7250.9  13688  26989  
881  0.3326  1.052  4.4166  17.691  47.574  85.273  3.329  13.986  56.105  151.23  272.2  58.835  236.67  640.66  1162  957.29  2614.1  4815.8  7237.1  13662  26941  
882  0.33194  1.0499  4.4078  17.656  47.481  85.11  3.3224  13.958  55.994  150.93  271.68  58.718  236.2  639.42  1159.8  955.42  2609.1  4806.7  7223.4  13637  26893  
883  0.33127  1.0478  4.399  17.621  47.388  84.948  3.3158  13.93  55.884  150.64  271.16  58.602  235.74  638.17  1157.6  953.56  2604.1  4797.7  7209.6  13612  26845  
884  0.33061  1.0458  4.3903  17.587  47.295  84.786  3.3092  13.903  55.774  150.34  270.65  58.486  235.27  636.94  1155.5  951.7  2599  4788.8  7196  13587  26797  
885  0.32995  1.0437  4.3816  17.552  47.203  84.625  3.3026  13.875  55.664  150.05  270.14  58.371  234.81  635.7  1153.3  949.85  2594.1  4779.8  7182.4  13562  26749  
886  0.3293  1.0416  4.3729  17.517  47.112  84.465  3.296  13.848  55.555  149.76  269.63  58.255  234.35  634.48  1151.1  948.01  2589.1  4770.9  7168.8  13537  26702  
887  0.32864  1.0395  4.3642  17.483  47.02  84.305  3.2895  13.82  55.446  149.47  269.12  58.141  233.9  633.25  1148.9  946.17  2584.1  4762  7155.3  13512  26654  
888  0.32799  1.0375  4.3556  17.449  46.929  84.146  3.283  13.793  55.337  149.18  268.61  58.027  233.44  632.03  1146.8  944.34  2579.2  4753.2  7141.8  13487  26607  
889  0.32734  1.0354  4.347  17.415  46.838  83.987  3.2765  13.766  55.229  148.89  268.1  57.913  232.98  630.82  1144.6  942.51  2574.3  4744.4  7128.4  13463  26560  
890  0.32669  1.0334  4.3384  17.381  46.748  83.829  3.2701  13.739  55.121  148.61  267.6  57.799  232.53  629.61  1142.5  940.7  2569.4  4735.6  7115  13438  26513  
891  0.32604  1.0313  4.3299  17.347  46.657  83.671  3.2636  13.712  55.014  148.32  267.1  57.686  232.08  628.4  1140.4  938.88  2564.5  4726.8  7101.7  13414  26467  
892  0.3254  1.0293  4.3214  17.313  46.568  83.514  3.2572  13.685  54.907  148.03  266.6  57.573  231.63  627.2  1138.2  937.08  2559.6  4718.1  7088.4  13390  26420  
893  0.32476  1.0273  4.3129  17.279  46.478  83.358  3.2508  13.658  54.8  147.75  266.1  57.461  231.18  626  1136.1  935.28  2554.8  4709.4  7075.2  13365  26374  
894  0.32412  1.0253  4.3045  17.245  46.389  83.202  3.2444  13.631  54.694  147.47  265.6  57.349  230.73  624.8  1134  933.49  2550  4700.7  7062  13341  26327  
895  0.32348  1.0233  4.2961  17.212  46.3  83.046  3.2381  13.605  54.588  147.19  265.11  57.238  230.29  623.61  1131.9  931.7  2545.1  4692.1  7048.9  13317  26281  
896  0.32285  1.0212  4.2877  17.179  46.211  82.891  3.2317  13.578  54.482  146.9  264.62  57.127  229.85  622.43  1129.8  929.92  2540.3  4683.5  7035.8  13293  26236  
897  0.32222  1.0193  4.2793  17.145  46.123  82.737  3.2254  13.552  54.377  146.62  264.12  57.016  229.4  621.25  1127.7  928.14  2535.6  4674.9  7022.8  13269  26190  
898  0.32159  1.0173  4.271  17.112  46.035  82.583  3.2191  13.526  54.272  146.35  263.63  56.906  228.96  620.07  1125.7  926.38  2530.8  4666.4  7009.8  13245  26144  
899  0.32096  1.0153  4.2627  17.079  45.947  82.43  3.2129  13.499  54.168  146.07  263.15  56.796  228.52  618.9  1123.6  924.61  2526.1  4657.9  6996.8  13222  26099  
900  0.32033  1.0133  4.2544  17.046  45.86  82.278  3.2066  13.473  54.064  145.79  262.66  56.686  228.09  617.73  1121.5  922.86  2521.3  4649.4  6983.9  13198  26054  
901  0.31971  1.0113  4.2462  17.014  45.773  82.125  3.2004  13.447  53.96  145.51  262.18  56.577  227.65  616.56  1119.5  921.11  2516.6  4641  6971.1  13174  26009  
902  0.31908  1.0094  4.238  16.981  45.686  81.974  3.1942  13.421  53.856  145.24  261.69  56.468  227.22  615.4  1117.4  919.37  2511.9  4632.6  6958.3  13151  25964  
903  0.31847  1.0074  4.2298  16.948  45.6  81.823  3.188  13.395  53.753  144.96  261.21  56.359  226.78  614.24  1115.4  917.63  2507.2  4624.2  6945.5  13127  25919  
904  0.31785  1.0055  4.2216  16.916  45.514  81.672  3.1819  13.369  53.651  144.69  260.73  56.251  226.35  613.09  1113.3  915.9  2502.6  4615.8  6932.8  13104  25874  
905  0.31723  1.0035  4.2135  16.884  45.428  81.522  3.1757  13.344  53.548  144.42  260.26  56.144  225.92  611.94  1111.3  914.17  2497.9  4607.5  6920.1  13081  25830  
906  0.31662  1.0016  4.2054  16.851  45.342  81.373  3.1696  13.318  53.446  144.15  259.78  56.036  225.49  610.8  1109.3  912.45  2493.3  4599.2  6907.5  13058  25785  
907  0.31601  0.99965  4.1973  16.819  45.257  81.224  3.1635  13.293  53.345  143.88  259.31  55.929  225.07  609.66  1107.3  910.74  2488.7  4590.9  6894.9  13034  25741  
908  0.3154  0.99772  4.1893  16.787  45.172  81.076  3.1574  13.267  53.244  143.61  258.83  55.823  224.64  608.52  1105.3  909.03  2484.1  4582.7  6882.3  13011  25697  
909  0.31479  0.99581  4.1812  16.755  45.087  80.928  3.1514  13.242  53.143  143.34  258.36  55.716  224.22  607.39  1103.3  907.33  2479.5  4574.5  6869.8  12989  25653  
910  0.31419  0.9939  4.1733  16.724  45.003  80.78  3.1453  13.217  53.042  143.07  257.89  55.611  223.79  606.26  1101.3  905.64  2474.9  4566.3  6857.4  12966  25610  
911  0.31358  0.99199  4.1653  16.692  44.919  80.633  3.1393  13.191  52.942  142.81  257.43  55.505  223.37  605.14  1099.3  903.95  2470.4  4558.1  6845  12943  25566  
912  0.31298  0.9901  4.1574  16.66  44.835  80.487  3.1333  13.166  52.842  142.54  256.96  55.4  222.95  604.01  1097.3  902.27  2465.9  4550  6832.6  12920  25523  
913  0.31238  0.98821  4.1494  16.629  44.752  80.341  3.1274  13.141  52.743  142.28  256.5  55.295  222.54  602.9  1095.3  900.59  2461.3  4541.9  6820.3  12898  25480  
914  0.31179  0.98632  4.1416  16.598  44.669  80.196  3.1214  13.116  52.644  142.01  256.03  55.191  222.12  601.79  1093.4  898.92  2456.8  4533.8  6808  12875  25436  
915  0.31119  0.98444  4.1337  16.566  44.586  80.051  3.1155  13.092  52.545  141.75  255.57  55.087  221.7  600.68  1091.4  897.25  2452.4  4525.8  6795.8  12853  25393  
916  0.3106  0.98257  4.1259  16.535  44.503  79.907  3.1096  13.067  52.446  141.49  255.11  54.983  221.29  599.57  1089.4  895.59  2447.9  4517.8  6783.6  12830  25351  
917  0.31001  0.98071  4.1181  16.504  44.421  79.763  3.1037  13.042  52.348  141.23  254.65  54.88  220.88  598.47  1087.5  893.94  2443.4  4509.8  6771.4  12808  25308  
918  0.30942  0.97885  4.1103  16.473  44.339  79.62  3.0978  13.018  52.25  140.97  254.2  54.777  220.47  597.37  1085.6  892.29  2439  4501.8  6759.3  12786  25265  
919  0.30883  0.977  4.1026  16.443  44.257  79.477  3.092  12.993  52.153  140.71  253.74  54.674  220.06  596.28  1083.6  890.65  2434.6  4493.9  6747.2  12764  25223  
920  0.30825  0.97516  4.0949  16.412  44.176  79.335  3.0862  12.969  52.056  140.45  253.29  54.572  219.65  595.19  1081.7  889.01  2430.2  4486  6735.2  12741  25181  
921  0.30767  0.97332  4.0872  16.381  44.095  79.193  3.0804  12.945  51.959  140.19  252.84  54.47  219.24  594.1  1079.8  887.38  2425.8  4478.1  6723.2  12719  25139  
922  0.30709  0.97149  4.0795  16.351  44.014  79.052  3.0746  12.92  51.863  139.93  252.39  54.369  218.84  593.02  1077.9  885.76  2421.4  4470.3  6711.3  12698  25097  
923  0.30651  0.96966  4.0719  16.321  43.933  78.911  3.0688  12.896  51.767  139.68  251.94  54.268  218.43  591.94  1076  884.14  2417  4462.4  6699.4  12676  25055  
924  0.30593  0.96784  4.0643  16.29  43.853  78.771  3.0631  12.872  51.671  139.42  251.49  54.167  218.03  590.87  1074.1  882.52  2412.7  4454.7  6687.5  12654  25013  
925  0.30536  0.96603  4.0567  16.26  43.773  78.631  3.0573  12.848  51.576  139.17  251.05  54.067  217.63  589.8  1072.2  880.92  2408.4  4446.9  6675.7  12632  24972  
926  0.30479  0.96422  4.0491  16.23  43.693  78.491  3.0516  12.824  51.481  138.92  250.61  53.966  217.23  588.73  1070.3  879.31  2404  4439.1  6663.9  12611  24930  
927  0.30422  0.96242  4.0416  16.2  43.614  78.353  3.0459  12.801  51.386  138.67  250.16  53.867  216.83  587.67  1068.4  877.72  2399.7  4431.4  6652.2  12589  24889  
928  0.30365  0.96063  4.0341  16.17  43.534  78.214  3.0403  12.777  51.291  138.41  249.72  53.767  216.44  586.61  1066.5  876.13  2395.5  4423.7  6640.5  12568  24848  
929  0.30308  0.95884  4.0266  16.141  43.456  78.076  3.0346  12.753  51.197  138.16  249.28  53.668  216.04  585.55  1064.7  874.54  2391.2  4416.1  6628.8  12546  24807  
930  0.30252  0.95706  4.0192  16.111  43.377  77.939  3.029  12.73  51.104  137.91  248.85  53.57  215.65  584.5  1062.8  872.96  2386.9  4408.4  6617.2  12525  24766  
931  0.30195  0.95528  4.0117  16.082  43.299  77.802  3.0234  12.706  51.01  137.67  248.41  53.471  215.26  583.45  1061  871.39  2382.7  4400.8  6605.6  12503  24725  
932  0.30139  0.95351  4.0043  16.052  43.22  77.665  3.0178  12.683  50.917  137.42  247.97  53.373  214.87  582.41  1059.1  869.82  2378.5  4393.2  6594.1  12482  24684  
933  0.30084  0.95175  3.997  16.023  43.143  77.529  3.0122  12.659  50.824  137.17  247.54  53.276  214.48  581.37  1057.3  868.25  2374.3  4385.7  6582.6  12461  24644  
934  0.30028  0.95  3.9896  15.994  43.065  77.394  3.0067  12.636  50.732  136.93  247.11  53.178  214.09  580.33  1055.4  866.69  2370.1  4378.1  6571.1  12440  24603  
935  0.29973  0.94825  3.9823  15.964  42.988  77.259  3.0012  12.613  50.64  136.68  246.68  53.081  213.7  579.3  1053.6  865.14  2365.9  4370.6  6559.7  12419  24563  
936  0.29917  0.9465  3.975  15.935  42.911  77.124  2.9957  12.59  50.548  136.44  246.25  52.985  213.31  578.26  1051.8  863.59  2361.7  4363.1  6548.3  12398  24523  
937  0.29862  0.94476  3.9677  15.907  42.834  76.99  2.9902  12.567  50.457  136.19  245.82  52.888  212.93  577.24  1050  862.05  2357.5  4355.7  6537  12377  24483  
938  0.29807  0.94303  3.9605  15.878  42.758  76.856  2.9847  12.544  50.366  135.95  245.4  52.793  212.55  576.21  1048.2  860.52  2353.4  4348.3  6525.7  12357  24443  
939  0.29753  0.94131  3.9533  15.849  42.682  76.723  2.9793  12.521  50.275  135.71  244.97  52.697  212.17  575.2  1046.4  858.99  2349.3  4340.8  6514.4  12336  24403  
940  0.29698  0.93959  3.9461  15.821  42.606  76.59  2.9738  12.499  50.184  135.47  244.55  52.602  211.79  574.18  1044.6  857.46  2345.2  4333.5  6503.2  12315  24364  
941  0.29644  0.93787  3.9389  15.792  42.53  76.458  2.9684  12.476  50.094  135.23  244.13  52.507  211.41  573.17  1042.8  855.94  2341.1  4326.1  6492  12295  24324  
942  0.2959  0.93616  3.9318  15.764  42.455  76.326  2.963  12.453  50.004  134.99  243.71  52.412  211.03  572.16  1041  854.42  2337  4318.8  6480.9  12274  24285  
943  0.29536  0.93446  3.9246  15.735  42.379  76.195  2.9576  12.431  49.915  134.75  243.29  52.318  210.65  571.15  1039.2  852.91  2332.9  4311.5  6469.7  12254  24246  
944  0.29482  0.93277  3.9176  15.707  42.305  76.064  2.9523  12.409  49.825  134.51  242.87  52.224  210.28  570.15  1037.4  851.41  2328.9  4304.2  6458.7  12233  24207  
945  0.29429  0.93108  3.9105  15.679  42.23  75.933  2.947  12.386  49.736  134.28  242.46  52.13  209.9  569.15  1035.7  849.91  2324.8  4296.9  6447.6  12213  24168  
946  0.29375  0.92939  3.9034  15.651  42.156  75.803  2.9416  12.364  49.648  134.04  242.04  52.037  209.53  568.16  1033.9  848.42  2320.8  4289.7  6436.6  12193  24129  
947  0.29322  0.92772  3.8964  15.623  42.082  75.673  2.9363  12.342  49.56  133.81  241.63  51.944  209.16  567.16  1032.1  846.93  2316.8  4282.5  6425.7  12173  24090  
948  0.29269  0.92604  3.8894  15.595  42.008  75.544  2.9311  12.32  49.472  133.57  241.22  51.851  208.79  566.18  1030.4  845.44  2312.8  4275.3  6414.8  12152  24052  
949  0.29216  0.92438  3.8825  15.568  41.934  75.415  2.9258  12.298  49.384  133.34  240.81  51.759  208.42  565.19  1028.6  843.97  2308.8  4268.1  6403.9  12132  24013  
950  0.29164  0.92272  3.8755  15.54  41.861  75.287  2.9205  12.276  49.297  133.11  240.4  51.667  208.06  564.21  1026.9  842.49  2304.8  4261  6393  12112  23975  
951  0.29111  0.92106  3.8686  15.513  41.788  75.159  2.9153  12.254  49.209  132.87  239.99  51.575  207.69  563.23  1025.2  841.02  2300.9  4253.9  6382.2  12093  23936  
952  0.29059  0.91941  3.8617  15.485  41.715  75.032  2.9101  12.232  49.123  132.64  239.59  51.484  207.32  562.26  1023.5  839.56  2296.9  4246.8  6371.4  12073  23898  
953  0.29007  0.91777  3.8548  15.458  41.642  74.905  2.9049  12.21  49.036  132.41  239.18  51.393  206.96  561.29  1021.7  838.1  2293  4239.7  6360.7  12053  23860  
954  0.28955  0.91613  3.848  15.431  41.57  74.778  2.8998  12.189  48.95  132.18  238.78  51.302  206.6  560.32  1020  836.65  2289.1  4232.7  6350  12033  23822  
955  0.28904  0.9145  3.8412  15.403  41.498  74.652  2.8946  12.167  48.864  131.95  238.38  51.212  206.24  559.35  1018.3  835.2  2285.2  4225.6  6339.3  12014  23785  
956  0.28852  0.91288  3.8344  15.376  41.426  74.526  2.8895  12.146  48.779  131.73  237.98  51.122  205.88  558.39  1016.6  833.76  2281.3  4218.6  6328.7  11994  23747  
957  0.28801  0.91126  3.8276  15.349  41.355  74.401  2.8844  12.124  48.693  131.5  237.58  51.032  205.52  557.44  1014.9  832.32  2277.4  4211.7  6318.1  11974  23709  
958  0.2875  0.90964  3.8208  15.323  41.283  74.276  2.8793  12.103  48.608  131.27  237.18  50.943  205.16  556.48  1013.2  830.89  2273.5  4204.7  6307.5  11955  23672  
959  0.28699  0.90803  3.8141  15.296  41.212  74.152  2.8742  12.082  48.524  131.05  236.78  50.854  204.81  555.53  1011.5  829.46  2269.7  4197.8  6297  11936  23635  
960  0.28648  0.90643  3.8074  15.269  41.142  74.028  2.8691  12.06  48.439  130.82  236.39  50.765  204.45  554.58  1009.9  828.04  2265.9  4190.9  6286.5  11916  23598  
961  0.28597  0.90483  3.8007  15.243  41.071  73.904  2.8641  12.039  48.355  130.6  236  50.676  204.1  553.64  1008.2  826.62  2262  4184  6276.1  11897  23561  
962  0.28547  0.90324  3.7941  15.216  41.001  73.781  2.859  12.018  48.272  130.38  235.6  50.588  203.75  552.7  1006.5  825.21  2258.2  4177.2  6265.7  11878  23524  
963  0.28497  0.90166  3.7874  15.19  40.931  73.658  2.854  11.997  48.188  130.15  235.21  50.5  203.4  551.76  1004.8  823.8  2254.4  4170.3  6255.3  11859  23487  
964  0.28447  0.90008  3.7808  15.163  40.861  73.536  2.849  11.976  48.105  129.93  234.82  50.413  203.05  550.82  1003.2  822.39  2250.6  4163.5  6244.9  11840  23450  
965  0.28397  0.8985  3.7742  15.137  40.791  73.414  2.8441  11.956  48.022  129.71  234.43  50.325  202.7  549.89  1001.5  821  2246.9  4156.7  6234.6  11821  23414  
966  0.28347  0.89693  3.7677  15.111  40.722  73.292  2.8391  11.935  47.939  129.49  234.05  50.238  202.35  548.96  999.9  819.6  2243.1  4149.9  6224.3  11802  23377  
967  0.28298  0.89537  3.7611  15.085  40.653  73.171  2.8342  11.914  47.857  129.27  233.66  50.152  202.01  548.04  998.25  818.21  2239.4  4143.2  6214.1  11783  23341  
968  0.28248  0.89381  3.7546  15.059  40.584  73.051  2.8293  11.894  47.775  129.05  233.28  50.065  201.66  547.12  996.62  816.83  2235.6  4136.5  6203.9  11764  23304  
969  0.28199  0.89226  3.7481  15.033  40.515  72.93  2.8243  11.873  47.693  128.84  232.89  49.979  201.32  546.2  994.99  815.45  2231.9  4129.8  6193.7  11745  23268  
970  0.2815  0.89071  3.7416  15.008  40.447  72.811  2.8195  11.853  47.612  128.62  232.51  49.894  200.98  545.28  993.37  814.07  2228.2  4123.1  6183.6  11726  23232  
971  0.28101  0.88917  3.7352  14.982  40.379  72.691  2.8146  11.832  47.531  128.4  232.13  49.808  200.63  544.37  991.75  812.7  2224.5  4116.4  6173.5  11708  23196  
972  0.28052  0.88763  3.7287  14.956  40.311  72.572  2.8097  11.812  47.45  128.19  231.75  49.723  200.29  543.46  990.13  811.34  2220.8  4109.8  6163.4  11689  23161  
973  0.28004  0.8861  3.7223  14.931  40.243  72.453  2.8049  11.792  47.369  127.97  231.37  49.638  199.96  542.55  988.53  809.98  2217.2  4103.2  6153.4  11671  23125  
974  0.27956  0.88457  3.716  14.906  40.176  72.335  2.8001  11.771  47.289  127.76  231  49.553  199.62  541.65  986.92  808.62  2213.5  4096.6  6143.3  11652  23089  
975  0.27907  0.88305  3.7096  14.88  40.108  72.217  2.7953  11.751  47.209  127.55  230.62  49.469  199.28  540.75  985.33  807.27  2209.9  4090  6133.4  11634  23054  
976  0.27859  0.88153  3.7033  14.855  40.041  72.1  2.7905  11.731  47.129  127.33  230.25  49.385  198.95  539.85  983.73  805.93  2206.2  4083.5  6123.4  11615  23018  
977  0.27812  0.88002  3.6969  14.83  39.975  71.982  2.7857  11.711  47.049  127.12  229.87  49.301  198.61  538.96  982.15  804.58  2202.6  4077  6113.5  11597  22983  
978  0.27764  0.87852  3.6906  14.805  39.908  71.866  2.781  11.691  46.97  126.91  229.5  49.218  198.28  538.07  980.57  803.25  2199  4070.5  6103.7  11579  22948  
979  0.27716  0.87702  3.6844  14.78  39.842  71.749  2.7762  11.672  46.891  126.7  229.13  49.135  197.95  537.18  978.99  801.91  2195.4  4064  6093.8  11561  22913  
980  0.27669  0.87552  3.6781  14.755  39.776  71.634  2.7715  11.652  46.812  126.49  228.76  49.052  197.62  536.29  977.42  800.59  2191.8  4057.5  6084  11543  22878  
981  0.27622  0.87404  3.6719  14.73  39.71  71.518  2.7668  11.632  46.734  126.28  228.39  48.97  197.29  535.41  975.85  799.26  2188.2  4051.1  6074.2  11525  22843  
982  0.27575  0.87255  3.6657  14.706  39.644  71.403  2.7621  11.612  46.656  126.07  228.03  48.887  196.96  534.53  974.29  797.94  2184.7  4044.7  6064.5  11507  22809  
983  0.27528  0.87107  3.6595  14.681  39.579  71.288  2.7574  11.593  46.578  125.87  227.66  48.805  196.63  533.66  972.74  796.63  2181.1  4038.3  6054.8  11489  22774  
984  0.27481  0.8696  3.6533  14.657  39.514  71.174  2.7528  11.573  46.5  125.66  227.3  48.724  196.3  532.78  971.19  795.32  2177.6  4031.9  6045.1  11471  22739  
985  0.27435  0.86813  3.6472  14.632  39.449  71.06  2.7482  11.554  46.423  125.45  226.93  48.642  195.98  531.91  969.64  794.01  2174.1  4025.5  6035.5  11453  22705  
986  0.27388  0.86667  3.6411  14.608  39.384  70.946  2.7435  11.535  46.346  125.25  226.57  48.561  195.65  531.05  968.1  792.71  2170.6  4019.2  6025.9  11435  22671  
987  0.27342  0.86521  3.6349  14.583  39.319  70.833  2.7389  11.515  46.269  125.04  226.21  48.48  195.33  530.18  966.57  791.42  2167.1  4012.9  6016.3  11417  22637  
988  0.27296  0.86375  3.6289  14.559  39.255  70.72  2.7343  11.496  46.193  124.84  225.85  48.4  195.01  529.32  965.04  790.12  2163.6  4006.6  6006.7  11400  22602  
989  0.2725  0.86231  3.6228  14.535  39.191  70.607  2.7298  11.477  46.116  124.64  225.49  48.319  194.69  528.46  963.51  788.83  2160.1  4000.3  5997.2  11382  22568  
990  0.27205  0.86086  3.6168  14.511  39.127  70.495  2.7252  11.458  46.04  124.43  225.14  48.239  194.37  527.61  961.99  787.55  2156.6  3994  5987.7  11365  22535  
991  0.27159  0.85942  3.6108  14.487  39.064  70.383  2.7207  11.439  45.964  124.23  224.78  48.16  194.05  526.76  960.48  786.27  2153.2  3987.8  5978.3  11347  22501  
992  0.27114  0.85799  3.6048  14.463  39  70.272  2.7161  11.42  45.889  124.03  224.42  48.08  193.73  525.91  958.97  785  2149.7  3981.6  5968.8  11330  22467  
993  0.27068  0.85656  3.5988  14.44  38.937  70.161  2.7116  11.401  45.814  123.83  224.07  48.001  193.42  525.06  957.46  783.73  2146.3  3975.4  5959.4  11312  22434  
994  0.27023  0.85514  3.5928  14.416  38.874  70.05  2.7071  11.382  45.739  123.63  223.72  47.922  193.1  524.22  955.96  782.46  2142.9  3969.2  5950.1  11295  22400  
995  0.26978  0.85372  3.5869  14.392  38.811  69.94  2.7026  11.363  45.664  123.43  223.37  47.843  192.79  523.37  954.46  781.2  2139.5  3963.1  5940.7  11278  22367  
996  0.26934  0.8523  3.581  14.369  38.749  69.83  2.6982  11.345  45.589  123.23  223.02  47.765  192.47  522.54  952.97  779.94  2136.1  3956.9  5931.4  11260  22333  
997  0.26889  0.8509  3.5751  14.345  38.686  69.72  2.6937  11.326  45.515  123.03  222.67  47.687  192.16  521.7  951.49  778.69  2132.7  3950.8  5922.2  11243  22300  
998  0.26844  0.84949  3.5692  14.322  38.624  69.611  2.6893  11.308  45.441  122.84  222.32  47.609  191.85  520.87  950.01  777.44  2129.3  3944.7  5912.9  11226  22267  
999  0.268  0.84809  3.5633  14.299  38.562  69.502  2.6849  11.289  45.368  122.64  221.97  47.531  191.54  520.04  948.53  776.19  2125.9  3938.6  5903.7  11209  22234  
1000  0.26756  0.8467  3.5575  14.275  38.5  69.394  2.6805  11.271  45.294  122.44  221.63  47.454  191.23  519.21  947.06  774.95  2122.6  3932.6  5894.5  11192  22201  
1001  0.26712  0.84531  3.5517  14.252  38.439  69.286  2.6761  11.252  45.221  122.25  221.28  47.377  190.93  518.39  945.59  773.71  2119.2  3926.5  5885.4  11175  22169  
1002  0.26668  0.84392  3.5459  14.229  38.377  69.178  2.6717  11.234  45.148  122.05  220.94  47.3  190.62  517.56  944.13  772.48  2115.9  3920.5  5876.2  11158  22136  
1003  0.26624  0.84254  3.5401  14.206  38.316  69.07  2.6673  11.216  45.075  121.86  220.6  47.224  190.31  516.74  942.67  771.25  2112.6  3914.5  5867.1  11141  22103  
1004  0.26581  0.84117  3.5344  14.183  38.255  68.963  2.663  11.197  45.003  121.67  220.25  47.147  190.01  515.93  941.22  770.03  2109.3  3908.5  5858.1  11125  22071  
1005  0.26537  0.8398  3.5286  14.161  38.195  68.856  2.6587  11.179  44.93  121.47  219.91  47.071  189.7  515.12  939.77  768.81  2106  3902.6  5849  11108  22039  
1006  0.26494  0.83843  3.5229  14.138  38.134  68.75  2.6543  11.161  44.858  121.28  219.57  46.996  189.4  514.3  938.33  767.59  2102.7  3896.6  5840  11091  22006  
1007  0.26451  0.83707  3.5172  14.115  38.074  68.644  2.65  11.143  44.787  121.09  219.24  46.92  189.1  513.5  936.89  766.38  2099.4  3890.7  5831.1  11075  21974  
1008  0.26408  0.83571  3.5115  14.093  38.014  68.538  2.6458  11.125  44.715  120.9  218.9  46.845  188.8  512.69  935.45  765.17  2096.2  3884.8  5822.1  11058  21942  
1009  0.26365  0.83436  3.5059  14.07  37.954  68.433  2.6415  11.107  44.644  120.71  218.56  46.77  188.5  511.89  934.03  763.97  2092.9  3878.9  5813.2  11041  21910  
1010  0.26322  0.83301  3.5002  14.048  37.894  68.328  2.6372  11.09  44.573  120.52  218.23  46.695  188.2  511.09  932.6  762.77  2089.7  3873  5804.3  11025  21878  
1011  0.2628  0.83167  3.4946  14.025  37.835  68.223  2.633  11.072  44.502  120.33  217.9  46.621  187.9  510.29  931.18  761.57  2086.4  3867.2  5795.4  11009  21846  
1012  0.26238  0.83033  3.489  14.003  37.775  68.118  2.6288  11.054  44.431  120.14  217.56  46.546  187.61  509.49  929.76  760.38  2083.2  3861.4  5786.6  10992  21814  
1013  0.26195  0.82899  3.4834  13.981  37.716  68.014  2.6245  11.036  44.361  119.96  217.23  46.472  187.31  508.7  928.35  759.19  2080  3855.5  5777.8  10976  21783  
1014  0.26153  0.82766  3.4779  13.959  37.657  67.911  2.6203  11.019  44.291  119.77  216.9  46.399  187.02  507.91  926.94  758  2076.8  3849.7  5769  10959  21751  
1015  0.26111  0.82634  3.4723  13.937  37.598  67.807  2.6162  11.001  44.221  119.58  216.57  46.325  186.72  507.12  925.54  756.82  2073.6  3844  5760.2  10943  21720  
1016  0.26069  0.82502  3.4668  13.915  37.54  67.704  2.612  10.984  44.151  119.4  216.24  46.252  186.43  506.34  924.14  755.65  2070.4  3838.2  5751.5  10927  21688  
1017  0.26028  0.8237  3.4613  13.893  37.482  67.601  2.6078  10.966  44.082  119.21  215.91  46.179  186.14  505.56  922.75  754.47  2067.2  3832.5  5742.8  10911  21657  
1018  0.25986  0.82239  3.4558  13.871  37.423  67.499  2.6037  10.949  44.013  119.03  215.59  46.106  185.85  504.78  921.36  753.3  2064.1  3826.7  5734.1  10895  21626  
1019  0.25945  0.82108  3.4503  13.849  37.365  67.397  2.5996  10.932  43.944  118.84  215.26  46.033  185.56  504  919.97  752.14  2060.9  3821  5725.5  10879  21595  
1020  0.25903  0.81978  3.4449  13.827  37.308  67.295  2.5954  10.915  43.875  118.66  214.94  45.961  185.27  503.23  918.59  750.98  2057.8  3815.3  5716.9  10863  21564  
1021  0.25862  0.81848  3.4394  13.806  37.25  67.193  2.5913  10.897  43.807  118.48  214.61  45.889  184.98  502.45  917.21  749.82  2054.6  3809.7  5708.3  10847  21533  
1022  0.25821  0.81719  3.434  13.784  37.193  67.092  2.5872  10.88  43.738  118.29  214.29  45.817  184.69  501.68  915.84  748.66  2051.5  3804  5699.7  10831  21502  
